License #,Name,License Status,Address,Phone,Endorsements Type,RMI Owner,Start Date,End Date
163287,DANS APPLIANCE REPAIR & HANDYMAN SERVICES,Not Active - Expired,212 COLE ST LOSTINE OR 97857-0106,(541) 569-2255,Specialty Contractor/Res,"RMI OwnerROBERTSON, DANIEL NEAL",2/18/2005,2/18/2007
132781,"BEAVERCREEK FORGE & METAL ARTS STUDIO

METALSHOP",Not Active - Expired,22125 S MINT LAKE RD BEAVERCREEK OR 97004,(503) 632-8204,Specialty Contractor/All,None,1/20/1999,1/20/2003
199699,TRISTAN S TELFORD PAINTING,Not Active - Expired after a lapse,3490 ONYX ST EUGENE OR 97405,(541) 515-1360,Residential Specialty Contractor,"RMI OwnerTELFORD, TRISTAN SHAWN",4/26/2013,4/26/2015
205368,None,Active,510 SOUTH 6TH ST KLAMATH FALLS OR 97601,(541) 883-7708,Residential General Contractor,"Family MemberCRUZ FLORES, JOEL

Family MemberCRUZ RODRIGUEZ, ALFONSO

Family MemberFLORES CRUZ, EDITH

RMI OwnerCRUZ FLORES, JOEL",2/9/2015,2/9/2025
215272,None,Not Active - Expired,PO BOX 20653 KEIZER OR 97307,(503) 858-8939,Residential General Contractor,"Corporate OfficerYACOUB, FIRAS

RMI OwnerYACOUB, FIRAS",5/15/2017,5/15/2023
177026,None,Active,11174 S NEW ERA RD CANBY OR 97013,(503) 657-4306,Residential General Contractor,"Family Corporate OfficerCZERNIK, ANDREW ALLEN

Family Corporate OfficerCZERNIK, JOHN ANDREW

Family Corporate OfficerCZERNIK, NATHAN JOHN

RMI OwnerCZERNIK, ANDREW ALLEN",6/27/2007,6/27/2025
111181,None,Not Active - Expired after a lapse,PO BOX 678 BRIGHAM CITY UT 84302,(503) 734-6473,Limited Contractor,"Corporate OfficerADAMS, J PHILLIP

Corporate OfficerBURGON, BARRE B",2/15/1996,2/15/2002
38829,None,Active,6543 SEVEN MILE LANE SE ALBANY OR 97322,(541) 926-5962,Residential Specialty Contractor,"Corporate OfficerGERIG, LAVERNE E

RMI OwnerGERIG, LAVERNE E",1/20/1982,5/26/2024
239223,None,Not Active - Expired after a lapse,49 N MADISON AVE UNIT 205 STURGEON BAY WI 54235,(541) 904-0466,Residential General Contractor,"Member (Limited Liability Company)BOWE, ANTHONY JOHN

RMI OwnerBOWE, ANTHONY JOHN",1/12/2022,1/12/2024
104606,ARRTTS PLUMBING & ROOTER & DRAIN SVC,Not Active - Expired after a lapse,584 N 16TH SPRINGFIELD OR 97477,(541) 747-1254,Residential Specialty Contractor,"RMI OwnerJONES, DOUGLAS LEE",2/17/1995,2/17/2015
198387,None,Not Active - Expired,PO BOX 86249 PORTLAND OR 97286,(971) 279-2057,Commercial Specialty Contractor Level 1Residential Specialty Contractor,"Family MemberSINGLETARY, ALISSA YVONNE

Family MemberSINGLETARY, SCOTT JEFFERY

RMI OwnerSINGLETARY, SCOTT JEFFERY",11/21/2012,11/21/2016
21301,"ALPINE GLASS SERVICE

WOODBURN RADIATOR & GLASS SHOP",Not Active - Expired after a lapse,375 N 1ST ST WOODBURN OR 97071-4623,(503) 982-3421,Specialty Contractor/All,"Corporate OfficerCHOSE, JODIE M

Corporate OfficerCHOSE, MICHAEL L",3/15/1978,2/22/2000
168603,"JUNTEC

SECURITY ONE VIDEO SURVEILLANCE TECHNOLOGIES",Not Active - Expired after a lapse,15551 VILLAGE DR LAKE OSWEGO OR 97034,(503) 636-0635,Residential General Contractor,"Corporate OfficerJUN, KATHERINE K

Corporate OfficerJUN, ROBERT C

RMI OwnerJUN, KATHERINE K",2/16/2006,2/16/2014
218444,None,Not Active - Expired,PO BOX 255 SISTERS OR 97759,(503) 914-8436,Residential Specialty Contractor,"Member (Limited Liability Company)BARTHOLOMEW, BRADLEY MICHAEL

RMI OwnerBARTHOLOMEW, BRADLEY MICHAEL",1/9/2018,1/9/2024
51465,None,Active,PO BOX 22424 EUGENE OR 974020418,(541) 302-6850,Commercial General Contractor Level 1,"Corporate OfficerWITT, NICOLE MICHELLE

Corporate OfficerWITT, RYAN DAVID

RMI OwnerWITT, RYAN DAVID",10/6/1986,10/6/2024
221486,None,Not Active - Expired after a lapse,PO BOX 30569 PORTLAND OR 97230,(503) 309-8286,Home Inspector Services Contractor,"Member (Limited Liability Company)STEPHENS, ALEXANDER JACK

Member (Limited Liability Company)STEPHENS, MITCHELL LEWIS

Qualifying Individual - Home InspectorSTEPHENS, MITCHELL LEWIS",7/9/2018,7/9/2020
111859,SNYDER CONSTRUCTION CO,Not Active - Expired,38085 COURTNEY BROWNSVILLE OR 97327,(541) 367-5553,General Contractor/Res,None,2/27/1996,2/27/1998
231931,None,Active,3785 BEVERLY AVE NE #5 SALEM OR 97305,(541) 838-1663,Residential Limited Contractor,"Member (Limited Liability Company)HAWKINS, VICTORIA PATIENCE

Member (Limited Liability Company)SALAHUDDIN, HASON IBN

RMI OwnerSALAHUDDIN, HASON IBN",7/22/2020,4/17/2026
240629,None,Active,PO BOX 7645 SALEM OR 97305,(503) 990-8566,Residential General Contractor,"Member (Limited Liability Company)ALCANTAR ALVAREZ, VICTOR ALFONSO

Member (Limited Liability Company)MATTSON ALCANTAR, SARAH ELAINE

RMI OwnerMATTSON ALCANTAR, SARAH ELAINE",5/5/2022,5/5/2026
237401,JAKE SNYDER CONSTRUCTION,Not Active - Expired,1356 NE FREEMONT ST ROSEBURG OR 97470,(541) 580-9562,Residential Limited Contractor,"RMI OwnerSNYDER, JAKE WILLIAM",12/14/2021,12/14/2023
176279,None,Not Active - Expired after a disciplinary action,18042 SE DIVISION ST PORTLAND OR 97236,(503) 519-0904,General Contractor/All,"Corporate OfficerMENDEZ SIERRA, CUAUHTEMOC ANTONIO

RMI OwnerMENDEZ SIERRA, CUAUHTEMOC ANTONIO",5/17/2007,5/17/2009
110241,None,Not Active - Expired,PO BOX 101 ST HELENS OR 97051,(503) 706-0550,General Contractor/All,None,12/1/1995,12/1/1996
170488,ALL WEATHER SERVICE & REPAIR,Not Active - Expired after a lapse,814 ASHLEY CT MONMOUTH OR 97361,(503) 838-7329,Specialty Contractor/Res,"RMI OwnerWEATHERS, JUSTIN MAXWELL",6/2/2006,6/2/2008
168319,None,Not Active - Expired,6280 SW PAMELA ST PORTLAND OR 97219,(503) 476-7572,Residential General Contractor,"Member (Limited Liability Company)PARKS, MICHAEL EDWARD

Member (Limited Liability Company)RODRIGUES, JACKSON

RMI OwnerRODRIGUES, JACKSON",1/30/2006,3/19/2021
180370,A & M OUTFITTERS,Not Active - Expired,91566 LEWIS & CLARK RD ASTORIA OR 97103,(503) 717-2531,Residential General Contractor,"RMI OwnerADAMS, MATHEW JOSHUA",2/19/2008,3/12/2020
244625,None,Active,PO BOX 4254 MEDFORD OR 97501,(541) 973-3958,Residential General Contractor,"Member (Limited Liability Company)CRUMP, CLIFTON SWIGHT

RMI OwnerCRUMP, CLIFTON SWIGHT",2/14/2023,2/14/2025
185482,None,Not Active - Expired after a lapse,4100 4TH AVE S SEATTLE WA 98134,(206) 264-2414,Residential General Contractor,"Corporate OfficerKEEGAN, DAVID B

Corporate OfficerLEWIS, DOUGLAS J

RMI OwnerKEEGAN, DAVID B",2/12/2009,2/12/2013
143577,None,Active,PO BOX 627 COQUILLE OR 97423,(541) 396-4804,Residential Specialty Contractor,"Corporate OfficerFLYNN, ASHLEY KRISTENE

Corporate OfficerFLYNN, PATRICK CARLOS

RMI OwnerFLYNN, PATRICK CARLOS",5/31/2000,5/31/2024
152212,None,Not Active - Expired,4242 W VAN GIESEN WEST RICHLAND WA 99353,(509) 967-0683,Commercial General Contractor Level 1,"Corporate OfficerHATCH, FERRIS DEAN

Corporate OfficerHATCH, PAULINE BALLARD

Corporate OfficerHOWARD, MARIANNE ELIDA ROGSTAD

Corporate OfficerJOHNSON, RALPH EDWARD

Corporate OfficerSTRAIT, RAYMOND J",7/15/2002,7/15/2010
204383,TRI COUNTY GARAGE DOOR,Not Active - Expired,2490 NE 9TH ST REDMOND OR 97756,(541) 213-4711,Residential General Contractor,"RMI OwnerTREIHAFT, LUCAS TIMOTHY",10/17/2014,10/17/2016
196560,None,Active,PO BOX 310702 BOCA RATON FL 33431,(561) 226-3437,Commercial Specialty Contractor Level 1Residential Specialty Contractor,"Member (Limited Liability Company)BRESINGHAM, DANIEL MARK

Member (Limited Liability Company)ROY, DEAN RAYMOND

Member (Limited Liability Company)SMAIL, DAVID WINSTON

RMI EmployeeHOSKINS, AARON

Previous RMINICKOLS, TIMOTHY EUGENE

Previous RMISCHUH, JULIE MARIE",4/5/2012,4/5/2026
198375,None,Not Active - Expired after a lapse,12900 SW WATKINS AVE TIGARD OR 97223,(503) 505-0241,Residential General Contractor,"Member (Limited Liability Company)EVERETT, COTY RYAN

RMI OwnerEVERETT, COTY RYAN",11/20/2017,11/20/2019
158781,QUICKSILVER ASPHALT MAINTENANCE,Not Active - Expired,11460 SW LANEWOOD ST PORTLAND OR 97225,(503) 520-5040,Specialty Contractor/All,None,2/23/2004,2/23/2006
231708,None,Active,12640 SE LANI LN BORING OR 97009,(503) 332-8774,Residential General Contractor,"Member (Limited Liability Company)STUBER, JASON MIKHAIL

RMI OwnerSTUBER, JASON MIKHAIL",7/6/2020,7/6/2024
125472,None,Not Active - Expired,29470 SW BROWN RD WILSONVILLE OR 97070,(503) 570-0422,Specialty Contractor/All,None,9/29/1997,9/29/1998
151764,DIXON REMODELING & RESTORATION,Not Active - Expired after a lapse,8050 SE 13TH STE 104 PORTLAND OR 97202,(503) 768-4741,Residential General Contractor,"Corporate OfficerDIXON, KATHLEEN SUE

Corporate OfficerDIXON, RICHARD A

RMI OwnerDIXON, RICHARD A",7/24/2002,7/24/2022
248528,None,Active,3911 SW PINEWOOD WAY BEAVERTON OR 97078,(503) 995-6416,Commercial General Contractor Level 2Residential General Contractor,"Member (Limited Liability Company)RESENDIZ RINCON, EDUARDO

Member (Limited Liability Company)RUELAS RIVERA, MARILU

RMI OwnerRUELAS RIVERA, MARILU",12/26/2023,12/26/2025
80247,None,Active,5235 RAINBOW DRIVE CENTRAL POINT OR 97502,(541) 772-1945,Commercial General Contractor Level 2Residential General Contractor,"Corporate OfficerSTONE, MATTHEW LYNN

RMI OwnerSTONE, MATTHEW LYNN",6/18/1992,6/18/2024
147272,None,Not Active - Voluntarily Surrendered,PO BOX 176 UNDERWOOD WA 98651,(509) 493-4568,Residential General Contractor,"Corporate OfficerBENHAM, BEVERLY JEAN

Corporate OfficerSTOCKER, BRUCE CHARLES

RMI OwnerSTOCKER, BRUCE CHARLES",4/30/2001,4/30/2013
231737,None,Never Been Licensed - CCB ID Only,1115 W 13TH ST VANCOUVER WA 98660,(503) 519-4652,Never Licensed,None,,
106183,None,Not Active - Expired after a lapse,5715 SW PASADENA DR PORTLAND OR 97219,(503) 246-0284,Specialty Contractor/All,"Family Corporate OfficerHERDER, BEVERLEE JEAN

Family Corporate OfficerHERDER, GUY JOHN

Family Corporate OfficerHERDER, JOHN",8/30/1995,1/14/2005
56831,HIGH LAKES REPAIR BLDG & MAINTEN,Not Active - Expired after a lapse,PO BOX 1667 LA PINE OR 97739-1667,(503) 536-1824,General Contractor/All,"AttorneyDUERST ATTORNEY AT LAW, JONATHAN R",5/31/1988,5/31/1992
153551,None,Not Active - Expired after a lapse,2196 MISTY MORNING AV SE SALEM OR 97306,(360) 991-5661,Residential Specialty Contractor,"Family Corporate OfficerTROFIMCHIK, EDUARD GENRIKHOVICH

Family Corporate OfficerTROFIMCHIK, GENNADIY GENDREHOVICH

Family Corporate OfficerTROFIMCHIK, GENRIKH I

Family Corporate OfficerTROFIMCHIK, SERGEY G

Family Corporate OfficerTROFIMCHIK, VITALIY GENDREHOVICH

RMI OwnerTROFIMCHIK, VITALIY GENDERHOVICH",11/26/2002,12/11/2011
220005,None,Not Active - Expired after a lapse,3515 NE 28TH AVE PORTLAND OR 97212,(503) 577-9240,Home Inspector Services Contractor,"Member (Limited Liability Company)WILLIAMS, MATTHEW LAWRENCE

RMI OwnerWILLIAMS, MATTHEW LAWRENCE

Qualifying Individual - Home InspectorWILLIAMS, MATTHEW LAWRENCE",5/17/2018,5/17/2020
142014,KAPING TRUCKING & EXCAVATION,Not Active - Expired after a lapse,25835 FAWVER LN MONROE OR 97456,(541) 847-5635,General Contractor/All,None,4/4/2000,4/4/2002
156146,None,Never Been Licensed - CCB ID Only,PO BOX 159 NORTH PLAINS OR 97133-0159,(503) 324-2117,Never Licensed,"Corporate OfficerJACKSON, CHAD CHRISTOPHER",,
186370,None,Not Active - Voluntarily Surrendered,5512 NE 109TH CT STE 101 VANCOUVER WA 98662,(360) 254-0493,Residential General Contractor,"Family Corporate OfficerAHO, MELVIN SVEN

Family Corporate OfficerAHO, SARI AILEEN

RMI EmployeeAHO, CALVIN J",4/17/2009,4/17/2013
591,None,Suspended - Bond not on file,2176 38TH AVE NW SALEM OR 97301,(503) 932-0395,Commercial General Contractor Level 2Residential Specialty Contractor,"Corporate OfficerALLEN, BRADLEY DANIEL

Corporate OfficerALLEN, DANIEL LOREN

RMI OwnerALLEN, DANIEL LOREN",7/1/1972,7/23/2024
181678,A VERY HANDY MAN,Not Active - Expired after a lapse,80051 STEEN RD WESTON OR 97886,(541) 938-6126,Limited Contractor,"RMI OwnerAVERY, KURT WILLIAM",4/21/2008,4/21/2010
178043,ALACRANES CONSTRUCTION,Not Active - Voluntarily Surrendered,4257 BARGER DR #485 EUGENE OR 97402-1310,(503) 269-1789,General Contractor/All,"PartnerCALDERON, JOSE ANGEL

PartnerRODRIGUEZ, AMANDA LEA

RMI OwnerRODRIGUEZ, AMANDA LEA",8/24/2007,8/24/2009
158813,None,Active,8621 SE POWELL BLVD PORTLAND OR 97266,(503) 253-9406,Commercial General Contractor Level 2,"Corporate OfficerCAO, THANH TRUONG

Corporate OfficerLEE, JENNAH

RMI OwnerCAO, THANH TRUONG",2/20/2004,2/20/2026
201570,None,Not Active - Expired,PO BOX 1564 BEAVERTON OR 97075,(503) 270-1880,Residential General Contractor,"Member (Limited Liability Company)CIRILO CORREA, GABRIEL

Member (Limited Liability Company)CIRILO ROMERO, VICTOR GABRIEL

RMI OwnerCIRILO ROMERO, VICTOR GABRIEL",12/18/2013,12/18/2021
240282,None,Active,1437 GRANDHAVEN ST NE MCMINNVILLE OR 97128,(503) 269-8038,Residential General Contractor,"Member (Limited Liability Company)DEMARRE, KYLE JAMES

RMI OwnerDEMARRE, KYLE JAMES",3/21/2022,3/21/2026
129961,None,Not Active - Expired after a lapse,3805 NE 131ST CT VANCOUVER WA 98682,(360) 260-9199,Specialty Contractor/All,"PartnerCOALMAN, TREVOR R

PartnerORTIZ, JOSE",6/23/1998,6/23/2000
70810,KIMS STUMPCUTTER SERVICE,Not Active - Expired after a lapse,PO BOX 535 VENETA OR 97487-0535,(541) 935-3604,Residential Specialty Contractor,"RMI OwnerBAUMAN, KIM B",1/4/1991,1/6/2012
147729,SISTERS CABINET & WOODWORKING,Not Active - Expired after a lapse,PO BOX 1066 SISTERS OR 97759,(541) 549-4851,Specialty Contractor/All,"Member (Limited Liability Company)FUNK, GLORIA TERESA

Member (Limited Liability Company)FUNK, JAMES FRANKLIN",5/11/2001,5/11/2005
185091,None,Not Active - Expired after a lapse,PO BOX 460 ESTACADA OR 97023-0460,(503) 655-4794,Commercial Specialty Contractor Level 2,"Family MemberCLAPA JR, BENJAMIN

Family MemberCLAPA SR, BENJAMIN

RMI OwnerCLAPA JR, BENJAMIN",1/9/2009,1/9/2013
87523,None,Not Active - Expired after a lapse,3874 LIMMER LOOP HUTTO TX 78634,(512) 846-1998,Commercial General Contractor Level 2,"RMI OwnerCASTLE, BOBBY",1/25/1993,3/24/2018
248743,None,Active,3300 MAIN ST UNIT 76 FOREST GROVE OR 97116,(971) 229-9872,Residential General Contractor,"Member (Limited Liability Company)LEAL VAZQUEZ, ANGEL MARCOS

RMI OwnerLEAL VAZQUEZ, ANGEL MARCOS",11/21/2023,11/21/2025
239949,None,Active,3805 FOREST CRK RD JACKSONVILLE OR 97530,(541) 601-5508,Residential General Contractor,"Member (Limited Liability Company)TOLNER JR, DONALD BERNARD

Member (Limited Liability Company)TOLNER, RYAN ALAN

RMI OwnerTOLNER JR, DONALD BERNARD",4/1/2022,4/1/2026
201259,None,Not Active - Voluntarily Surrendered,PO BOX 399 WESTON OR 97886,(541) 969-8699,Residential General Contractor,"RMI OwnerRUDOLPH, MICHAEL GLEN",11/15/2013,11/15/2017
237357,None,Not Active - Expired,1601 RIVERFRONT DRIVE STE202 GRAND JUNCTION CO 81501,(970) 255-7393,Commercial General Contractor Level 2,"Member (Limited Liability Company)SHRADER, SARAH WALKER

Member (Limited Liability Company)SHRADER, THADDEUS MONROE

RMI OwnerSHRADER, THADDEUS MONROE",2/25/2022,2/25/2024
87009,None,Not Active - Voluntarily Surrendered,2171 SE 130TH AVE PORTLAND OR 97233,(503) 253-6079,Residential Specialty Contractor,"Corporate OfficerDECORTE, MICHAEL J

RMI OwnerDECORTE, MICHAEL J",11/4/1992,11/4/2010
130273,TWITCHELL CONSTRUCTION,Not Active - Expired after a lapse,PO BOX 339 CARLTON OR 97111,(503) 852-6607,Limited Contractor,None,7/2/1998,7/2/2002
160839,DECKMASTER,Not Active - Expired after a lapse,208 W JACKSON MEDFORD OR 97501,(541) 951-0500,Specialty Contractor/All,None,7/22/2004,7/22/2006
182175,None,Not Active - Expired,PO BOX 1229 BEND OR 97709,(541) 325-1748,Residential General Contractor,"RMI OwnerCOPELAND, JEREMY SCOTT",5/22/2008,5/26/2014
216422,MUGA,Active,53965 HWY 203 UNION OR 97883,(503) 915-8436,Residential General Contractor,"RMI OwnerLAWS, DAVID BRIAN",7/27/2017,7/27/2025
157846,None,Not Active - Expired after a lapse,PO BOX 1925 SHINGLE SPRINGS CA 95682-1925,(503) 390-1160,General Contractor/All,"Member (Limited Liability Company)MEJIA, MONICA KATHLEEN

Member (Limited Liability Company)SUTTER, ANGELA KATHLEEN",12/1/2003,12/1/2005
223926,None,Never Been Licensed - CCB ID Only,5174 SPRINGHILL DRIVE ALBANY OR 97321,(541) 979-9878,Never Licensed,None,,
116114,None,Not Active - Voluntarily Surrendered,7140 NW OAK CRK DR CORVALLIS OR 97330,(541) 753-2209,Residential General Contractor,"Corporate OfficerGREENMAN, D GARY

Corporate OfficerGREENMAN, TANARAE F

RMI OwnerGREENMAN, D GARY",8/2/1996,8/2/2019
142399,None,Not Active - Expired after a lapse,PO BOX 411 CORBETT OR 97019-0411,(503) 667-2806,Limited Contractor,None,5/4/2000,5/4/2002
149312,PETES ELECTRIC REPAIR,Not Active - Expired,PO BOX 1151 COTTAGE GROVE OR 97424,(541) 942-6931,Limited Contractor,None,10/11/2001,10/11/2007
197404,None,Active,240 NW 147 PL BEAVERTON OR 97006,(503) 522-6820,Residential General Contractor,"Member (Limited Liability Company)ROSENBERGER, JOEL MAXWELL

RMI OwnerROSENBERGER, JOEL MAXWELL",7/11/2012,10/25/2025
202282,None,Active,99 TUNNEL RD WHITE SALMON WA 98672,(541) 490-5244,Residential Specialty Contractor,"Member (Limited Liability Company)BUEHLER, LOGAN

RMI OwnerBUEHLER, LOGAN",3/10/2014,3/10/2026
98321,None,Not Active - Expired,63531 PHARAOH CT BEND OR 97701,,General Contractor/All,"Corporate OfficerBIANCHI, BEN

RMI OwnerBIANCHI, BEN",4/15/1994,4/15/2004
137072,REYNOLDS HOME MAINTENANCE & CONSTRUCTION,Not Active - Expired after a lapse,600 MONTCLAIR #3 ENTERPRISE OR 97828,(541) 426-4216,Limited Contractor,"PartnerREYNOLDS, DANNETT D

PartnerREYNOLDS, DUSTIN LOREN",5/13/1999,5/13/2001
174222,HASBRO CONSTRUCTION,Not Active - Expired after a lapse,914 NW YOSEMITE DR BEND OR 97701,(541) 350-3589,Residential General Contractor,"RMI OwnerHASENOEHRL, RONALD DALE",2/23/2007,2/23/2011
234617,None,Active,5729 MAIN ST 242 SPRINGFIELD OR 97478,(541) 554-0556,Residential General Contractor,"Member (Limited Liability Company)PHILLIPS, BRYAN WILLIAM

RMI OwnerPHILLIPS, BRYAN WILLIAM",3/1/2021,3/1/2025
244515,None,Active,16784 NE YAMHILL RD YAMHILL OR 97148,(503) 583-0640,Commercial General Contractor Level 2Residential General Contractor,"Member (Limited Liability Company)MAHECIC, MARK

Member (Limited Liability Company)NELSON, DANIEL DAVID

Member (Limited Liability Company)WOODY, BLAKE NEWTON

RMI OwnerWOODY, BLAKE NEWTON",2/7/2023,2/7/2025
90880,CJS ELECTRIC,Suspended - Not Active,PO BOX 57 WELCHES OR 97067,(503) 622-3665,Specialty Contractor/All,None,5/13/1993,1/12/1997
146798,None,Not Active - Expired after a lapse,975 N ALAMEDA AVE KLAMATH FALLS OR 97601,(541) 884-9577,General Contractor/All,None,1/29/2001,1/29/2003
221072,None,Not Active - Expired after a lapse,3420 SW 86TH AVE PORTLAND OR 97225,(707) 921-8354,Residential Locksmith Services Contractor,"Member (Limited Liability Company)UZAN, NETANEL LOGEN

Qualifying Individual - LocksmithUZAN, NETANEL LOGEN",6/1/2018,6/1/2020
134511,None,Not Active - Expired after a lapse,PO BOX 1375 LAKE OSWEGO OR 97035,(503) 348-4768,Residential General Contractor,"Corporate OfficerSUAZO, CHERYLE RENEE

Corporate OfficerSUAZO, GARY ANTHONY

RMI OwnerSUAZO, GARY ANTHONY",4/13/1999,4/14/2013
80074,NWC NICK WEITZER CONTRACTING,Not Active - Expired,111 SE 71ST PORTLAND OR 97215,(503) 251-9900,General Contractor/All,"RMI OwnerWEITZER, NICHOLAS",2/11/1992,2/11/2007
124172,None,Not Active - Expired,"875 WESTLAKE BLVD, #114 WESTLAKE VILLAGE CA 91361",(805) 778-0633,Commercial General Contractor Level 1,"Member (Limited Liability Company)BISHOP, TIMOTHY LEE

Member (Limited Liability Company)BROWN, GARY KEITH

RMI OwnerBISHOP, TIMOTHY LEE

Changed EntityBROWN,GARY KEITH

Changed EntityDM CONSTRUCTION",7/22/1997,7/8/2015
170382,DAN BLANKENSHIP CONSTRUCTION,Not Active - Expired after a lapse,18481 W CAMPBELL BAKER CITY OR 97814,(541) 523-9358,Residential General Contractor,"RMI OwnerBLANKENSHIP, DAN LESTER",6/5/2006,6/5/2020
149326,None,Never Been Licensed - CCB ID Only,90208 LAKE VIEW DR EUGENE OR,,Never Licensed,None,,
244943,None,Active,PO BOX 160 GRANTS PASS OR 97528,(406) 839-0625,Residential General Contractor,"Member (Limited Liability Company)AMATOS

Member (Limited Liability Company)HORPESTAD, FRED THOMAS

RMI OwnerHORPESTAD, FRED THOMAS

Member (3rd Lvl) of an LLC that is a MemberAMATO HARBOLDT, CARMELA KATHERINE",4/17/2023,4/17/2025
161631,None,Not Active - Expired,35645 SE DUNN RD BORING OR 97009,(971) 219-8205,Residential General Contractor,"Corporate OfficerGRUETTER, DUSTIN

RMI OwnerGRUETTER, DUSTIN",10/1/2004,10/1/2014
233220,None,Active,8555 SE 28TH AVE MILWAUKIE OR 97222,(503) 841-0093,Residential General Contractor,"Member (Limited Liability Company)SCOTT, ANDREW JARED

Member (Limited Liability Company)SCOTT, KARA ASHLEY

RMI OwnerSCOTT, ANDREW JARED",11/12/2020,11/12/2024
